iter	MultiRMSE
2934	0.1189809361
2935	0.1188830934
2936	0.1188410157
2937	0.1187929188
2938	0.1187017841
2939	0.1186566293
2940	0.118611372
2941	0.118503747
2942	0.1184166019
2943	0.118388454
2944	0.1182915775
2945	0.1181796694
2946	0.1181458852
2947	0.1181009946
2948	0.1179834423
2949	0.1179421893
2950	0.1178000936
2951	0.1177075971
2952	0.1176483185
2953	0.117579353
2954	0.1175269892
2955	0.1174374224
2956	0.1173790002
2957	0.1173324247
2958	0.1172307187
2959	0.1171958443
2960	0.1171285109
2961	0.1170484226
2962	0.1169620078
2963	0.1169049805
2964	0.1167918788
2965	0.1167299311
2966	0.1166708169
2967	0.1165773471
2968	0.1165466006
2969	0.1164770504
2970	0.1164299594
2971	0.1163790376
2972	0.1163183221
2973	0.116275568
2974	0.116240131
2975	0.1161579859
2976	0.1161140188
2977	0.1160693028
2978	0.1160021017
2979	0.1159868134
2980	0.1159442284
2981	0.1158935255
2982	0.115857889
2983	0.1157710379
2984	0.1156995812
2985	0.1156536243
2986	0.1155531543
2987	0.1155042245
2988	0.1154290131
2989	0.1153746681
2990	0.1153324331
2991	0.1152055326
2992	0.1151013553
2993	0.1149609735
2994	0.1148779725
2995	0.1148157179
2996	0.1147838325
2997	0.1147035893
2998	0.1146282062
2999	0.1145340722
3000	0.1144652026
3001	0.1144141247
3002	0.1143367093
3003	0.1142251799
3004	0.1141403812
3005	0.1140597248
3006	0.1140178272
3007	0.113926055
3008	0.1138568968
3009	0.1137996343
3010	0.1137908282
3011	0.1137283448
3012	0.1136669663
3013	0.1135980715
3014	0.1135106171
3015	0.1134708735
3016	0.1134583702
3017	0.1134040142
3018	0.1133384962
3019	0.1132653558
3020	0.1131774951
3021	0.1131412172
3022	0.1130813719
3023	0.1130111039
3024	0.1129919632
3025	0.1129358374
3026	0.1128797335
3027	0.1128238214
3028	0.1127775961
3029	0.1127431768
3030	0.1126817263
3031	0.1125909751
3032	0.1125422731
3033	0.1124758928
3034	0.1123911167
3035	0.1123078506
3036	0.1122257517
3037	0.1121952076
3038	0.1121357662
3039	0.1120824514
3040	0.1120489642
3041	0.1120000868
3042	0.1119215147
3043	0.1119006682
3044	0.111876552
3045	0.1118416289
3046	0.1118066245
3047	0.1117737698
3048	0.1117031782
3049	0.1116708174
3050	0.1115680072
3051	0.1114938316
3052	0.1114147054
3053	0.1113614145
3054	0.1113523448
3055	0.1112928528
3056	0.1112340983
3057	0.1111861893
3058	0.1111124834
3059	0.1110320004
3060	0.1108842025
3061	0.1108523187
3062	0.1107516156
3063	0.1107220376
3064	0.1106697968
3065	0.1105570685
3066	0.1105009797
3067	0.1104447961
3068	0.1103948719
3069	0.1103530062
3070	0.1102702688
3071	0.1101594826
3072	0.1100603757
3073	0.110010272
3074	0.1099636728
3075	0.10991836
3076	0.1098713889
3077	0.1097991281
3078	0.1097246752
3079	0.1096511215
3080	0.1094958711
3081	0.1094224363
3082	0.1093304885
3083	0.1092707664
3084	0.1092555513
3085	0.1092045628
3086	0.1091242512
3087	0.1090377934
3088	0.1089726519
3089	0.1089649386
3090	0.1089103197
3091	0.1088231694
3092	0.1087643904
3093	0.1086910363
3094	0.1086734088
3095	0.1086361191
3096	0.1085344489
3097	0.1084763697
3098	0.1083893588
3099	0.1083565123
3100	0.1082452444
3101	0.1081924529
3102	0.1081382456
3103	0.1080685663
3104	0.107979475
3105	0.1079182176
3106	0.1078861878
3107	0.1077957184
3108	0.1077528012
3109	0.1076874208
3110	0.1076361079
3111	0.1075540023
3112	0.1075048251
3113	0.1074485995
3114	0.1073867352
3115	0.1073469847
3116	0.107280974
3117	0.1072089312
3118	0.1071772725
3119	0.1071274441
3120	0.1070826608
3121	0.107011584
3122	0.1069762516
3123	0.1069299097
3124	0.1068787019
3125	0.1068302889
3126	0.1067817063
3127	0.1067328537
3128	0.1066436073
3129	0.1065401256
3130	0.106494186
3131	0.1064573386
3132	0.1064016072
3133	0.1063603981
3134	0.1063312399
3135	0.1062539437
3136	0.1062056011
3137	0.1061469159
3138	0.1060696977
3139	0.1059954029
3140	0.1059479572
3141	0.1058841794
3142	0.1058323273
3143	0.105796734
3144	0.1057259429
3145	0.1056346307
3146	0.1055719647
3147	0.1054762013
3148	0.1054052537
3149	0.1053162026
3150	0.1052633219
3151	0.1052322228
3152	0.1051464786
3153	0.1050949696
3154	0.1050220491
3155	0.1049590925
3156	0.1048884445
3157	0.1048149936
3158	0.1047866411
3159	0.1047286821
3160	0.1046870726
3161	0.1046184688
3162	0.1045771869
3163	0.1045544938
3164	0.1045150127
3165	0.1044857921
3166	0.1044609504
3167	0.1043973264
3168	0.1043515873
3169	0.1043012672
3170	0.1042646923
3171	0.1041824155
3172	0.104135398
3173	0.1040913501
3174	0.1040769411
3175	0.1039915274
3176	0.1039800661
3177	0.1039496932
3178	0.1039184556
3179	0.103896518
3180	0.1037992577
3181	0.1037511821
3182	0.1037007444
3183	0.1036328512
3184	0.1035901005
3185	0.1034903437
3186	0.1034445082
3187	0.103366257
3188	0.1032571193
3189	0.1032446768
3190	0.1032124294
3191	0.1031802756
3192	0.1031584649
3193	0.1030920112
3194	0.1030247222
3195	0.102961698
3196	0.1029193031
3197	0.1028957081
3198	0.1028037549
3199	0.1027867554
3200	0.102730304
3201	0.1026764425
3202	0.1026070211
3203	0.1025228264
3204	0.1024807333
3205	0.1024498555
3206	0.102370888
3207	0.1023225539
3208	0.1022673326
3209	0.1022135135
3210	0.1021446869
3211	0.1021033036
3212	0.1020471802
3213	0.1019710589
3214	0.1019625122
3215	0.1018345461
3216	0.101739758
3217	0.1016082647
3218	0.1015903891
3219	0.1015467175
3220	0.1015140084
3221	0.101407041
3222	0.1013423441
3223	0.1013020613
3224	0.1012563528
3225	0.1011937461
3226	0.1011402797
3227	0.1010473029
3228	0.1009944446
3229	0.1009245356
3230	0.1008923334
3231	0.1007933583
3232	0.1007612204
3233	0.1006648568
3234	0.1006072539
3235	0.1005512026
3236	0.1005027496
3237	0.1004646742
3238	0.1004003682
3239	0.1002770335
3240	0.1001997584
3241	0.1001320664
3242	0.1000367625
3243	0.09997837549
3244	0.09992177419
3245	0.0998790922
3246	0.09982651205
3247	0.09980775331
3248	0.09974272464
3249	0.09968191764
3250	0.09964126863
3251	0.09951362147
3252	0.09946290841
3253	0.09942349486
3254	0.09940580406
3255	0.099325431
3256	0.09924302446
3257	0.09921160998
3258	0.0991553034
3259	0.09907059033
3260	0.09899436393
3261	0.09889843618
3262	0.09885039753
3263	0.0987880269
3264	0.09873445518
3265	0.09868787125
3266	0.09862780667
3267	0.09858601494
3268	0.09854494815
3269	0.0985033613
3270	0.09846611937
3271	0.09844091377
3272	0.09840038144
3273	0.09834433741
3274	0.09831056853
3275	0.09824628514
3276	0.09818819802
3277	0.09814759
3278	0.0980789236
3279	0.09801745777
3280	0.09792528729
3281	0.09786762516
3282	0.09784330107
3283	0.09776859383
3284	0.0977432026
3285	0.09766931224
3286	0.09759383728
3287	0.09755020022
3288	0.09752281828
3289	0.09749492629
3290	0.09743089059
3291	0.09734092345
3292	0.0973094908
3293	0.09725346068
3294	0.09717858965
3295	0.09713132329
3296	0.09708112577
3297	0.09702459532
3298	0.09696069607
3299	0.096926631
3300	0.09688757442
3301	0.09683324781
3302	0.09678221802
3303	0.0967289497
3304	0.09669440126
3305	0.09662216182
3306	0.09655636081
3307	0.0965015473
3308	0.09646207933
3309	0.09641358292
3310	0.09634178154
3311	0.09630173073
3312	0.09623098085
3313	0.09621421853
3314	0.09617510971
3315	0.09611388192
3316	0.09606920931
3317	0.09599161707
3318	0.09594445541
3319	0.09587769901
3320	0.09583417343
3321	0.09577291578
3322	0.09572920437
3323	0.09568692916
3324	0.09564885843
3325	0.09556130212
3326	0.09550113685
3327	0.09546240525
3328	0.09543058393
3329	0.09540192682
3330	0.09535613251
3331	0.09529052661
3332	0.09522713683
3333	0.09519784189
3334	0.09513336068
3335	0.09508263532
3336	0.09504429588
3337	0.09499611574
3338	0.09492110113
3339	0.09488312956
3340	0.09483317863
3341	0.09473135254
3342	0.09465702916
3343	0.09456225304
3344	0.09450360228
3345	0.09448658713
3346	0.09445790289
3347	0.09439140132
3348	0.09436966815
3349	0.09432427988
3350	0.09425990585
3351	0.09421435715
3352	0.09416160617
3353	0.09414137179
3354	0.09409367764
3355	0.09407396126
3356	0.09401626337
3357	0.09394344472
3358	0.09386632339
3359	0.09377457538
3360	0.09375681546
3361	0.09372794092
3362	0.09367913184
3363	0.09364290512
3364	0.09357924751
3365	0.09351459841
3366	0.09342003124
3367	0.09333966986
3368	0.09326672134
3369	0.09320504772
3370	0.09312953044
3371	0.09309114558
3372	0.09303597875
3373	0.09300175943
3374	0.0929341129
3375	0.09288181978
3376	0.09279020254
3377	0.09275673012
3378	0.09272990888
3379	0.09270871227
3380	0.09262567338
3381	0.09257124173
3382	0.09253133242
3383	0.09251415535
3384	0.09247530199
3385	0.09240651157
3386	0.09235211229
3387	0.09230324354
3388	0.0922699514
3389	0.09221683601
3390	0.09214433048
3391	0.09205367024
3392	0.09199497453
3393	0.09194347291
3394	0.09190906734
3395	0.0918471931
3396	0.09180508032
3397	0.09176523963
3398	0.09173719266
3399	0.09168924259
3400	0.09165635393
3401	0.09160444684
3402	0.09157314153
3403	0.09154026343
3404	0.09146946194
3405	0.09142990295
3406	0.09138974471
3407	0.09134012379
3408	0.09130360411
3409	0.09128680964
3410	0.09124002971
3411	0.09120206256
3412	0.09115028587
3413	0.09113717263
3414	0.09106429587
3415	0.09097800801
3416	0.09090764181
3417	0.09089428298
3418	0.0908515426
3419	0.09080801956
3420	0.0907704237
3421	0.09072809656
3422	0.09069829194
3423	0.0906748044
3424	0.09062785765
3425	0.09056933812
3426	0.09049936333
3427	0.09044931307
3428	0.09041953796
3429	0.09040534418
3430	0.09036419173
3431	0.0903471136
3432	0.09031745751
3433	0.09026249152
3434	0.09020168473
3435	0.0901398189
3436	0.09012282319
3437	0.09006518503
3438	0.08998832782
3439	0.08991899028
3440	0.08987249124
3441	0.08983912548
3442	0.08976094891
3443	0.08973252643
3444	0.08970655504
3445	0.0896772176
3446	0.08961299826
3447	0.08957001103
3448	0.08950926213
3449	0.08944535964
3450	0.08937614572
3451	0.08930598303
3452	0.08920416503
3453	0.0891558819
3454	0.08913266058
3455	0.08907834758
3456	0.08901201067
3457	0.08899634624
3458	0.08895055791
3459	0.08890813371
3460	0.08886616123
3461	0.08880916865
3462	0.08878970225
3463	0.08871662318
3464	0.08869092877
3465	0.08864365852
3466	0.08860207224
3467	0.08856875864
3468	0.0884927934
3469	0.088425753
3470	0.08838800371
3471	0.0883099992
3472	0.08824933027
3473	0.0881887026
3474	0.08815014289
3475	0.0880876383
3476	0.08804478872
3477	0.08797774608
3478	0.08796316789
3479	0.08791988946
3480	0.08788996204
3481	0.08782522107
3482	0.0877867967
3483	0.08773508673
3484	0.08769965926
3485	0.08762900869
3486	0.08754646327
3487	0.0875006304
3488	0.0874652206
3489	0.08741624104
3490	0.08739399723
3491	0.08735185468
3492	0.08729159042
3493	0.08726701503
3494	0.08724505581
3495	0.08723062946
3496	0.08715657257
3497	0.08712535556
3498	0.08710826287
3499	0.08707343704
3500	0.08703304103
3501	0.08700125233
3502	0.08693787641
3503	0.08691339209
3504	0.08686060477
3505	0.08684000468
3506	0.08679879631
3507	0.08678657593
3508	0.08677405216
3509	0.08670533222
3510	0.08664710353
3511	0.08661894618
3512	0.08658496061
3513	0.08654706215
3514	0.08651432702
3515	0.08646667745
3516	0.08642313818
3517	0.08638900064
3518	0.08637807469
3519	0.08635089882
3520	0.08629151108
3521	0.0862582319
3522	0.08618088981
3523	0.0861569222
3524	0.08611954138
3525	0.08610442629
3526	0.08605544744
3527	0.08604881363
3528	0.08600171458
3529	0.0859581068
3530	0.08589513442
3531	0.0858604755
3532	0.0858185311
3533	0.08576393103
3534	0.08571974256
3535	0.08569998498
3536	0.08566254607
3537	0.08559807376
3538	0.08555364828
3539	0.0855321904
3540	0.08550356383
3541	0.08542462244
3542	0.08535092124
3543	0.08532986762
3544	0.08526036334
3545	0.08524684268
3546	0.08521776022
3547	0.08518948398
3548	0.08512550983
3549	0.085075845
3550	0.08502779649
3551	0.08499595661
3552	0.08498617643
3553	0.0849616962
3554	0.08494008878
3555	0.08492377603
3556	0.08489121738
3557	0.08481548291
3558	0.0847967993
3559	0.08476756244
3560	0.08473907286
3561	0.08469175395
3562	0.08466258388
3563	0.08462098044
3564	0.08459294396
3565	0.08456506128
3566	0.08453443565
3567	0.08449197622
3568	0.08445116869
3569	0.0844326045
3570	0.08440324815
3571	0.08429600938
3572	0.08424540113
3573	0.08421142367
3574	0.08416404556
3575	0.08414035654
3576	0.08407057533
3577	0.08402977084
3578	0.08396873476
3579	0.08395973008
3580	0.08391253525
3581	0.08388553712
3582	0.08386220577
3583	0.08380244834
3584	0.08376604651
3585	0.08373347807
3586	0.08366728042
3587	0.08366235486
3588	0.08361969162
3589	0.08357490159
3590	0.08354694869
3591	0.08347489097
3592	0.08341643871
3593	0.08333197694
3594	0.08328722144
3595	0.08325884401
3596	0.08318517644
3597	0.08315484149
3598	0.08309581857
3599	0.08306466479
3600	0.08302530523
3601	0.08299124882
3602	0.08295503055
3603	0.08291587695
3604	0.08289933565
3605	0.08287207877
3606	0.08286677986
3607	0.08279408258
3608	0.08273975585
3609	0.08269874061
3610	0.0826508053
3611	0.08262653595
3612	0.0825644864
3613	0.08252575465
3614	0.08245463432
3615	0.08243787413
3616	0.08237868605
3617	0.08235423738
3618	0.08230634768
3619	0.08223306254
3620	0.08217616242
3621	0.08213156879
3622	0.08212398392
3623	0.08206966292
3624	0.08203065293
3625	0.08200507761
3626	0.08197536357
3627	0.08190998223
3628	0.08185007539
3629	0.08179450222
3630	0.08175346036
3631	0.08173564378
3632	0.08168294955
3633	0.08162023095
3634	0.08156649588
3635	0.08150232691
3636	0.08146607901
3637	0.08138248464
3638	0.08132068351
3639	0.08129873507
3640	0.08125332386
3641	0.08120227174
3642	0.08116478699
3643	0.08111149286
3644	0.08105940688
3645	0.08101861107
3646	0.0809588652
3647	0.08090598861
3648	0.08087400869
3649	0.08084422363
3650	0.08079661298
3651	0.08073490727
3652	0.08067919397
3653	0.08064848534
3654	0.08061051959
3655	0.08056331939
3656	0.08053243724
3657	0.08051444487
3658	0.0804499301
3659	0.08038275825
3660	0.08033680474
3661	0.08030387257
3662	0.08027110572
3663	0.08023594696
3664	0.08016738796
3665	0.08011111835
3666	0.08006902027
3667	0.08004777655
3668	0.07999836891
3669	0.07992633795
3670	0.07985406577
3671	0.07982015507
3672	0.0798049932
3673	0.07972734354
3674	0.07966196166
3675	0.07961423445
3676	0.07955375586
3677	0.07952832195
3678	0.07948147779
3679	0.07947555613
3680	0.0794422315
3681	0.07937699068
3682	0.07929660749
3683	0.07924180827
3684	0.07920347743
3685	0.07914266006
3686	0.07911959512
3687	0.07908597813
3688	0.0790642175
3689	0.07903761463
3690	0.07902099531
3691	0.0789709025
3692	0.07890096601
3693	0.07885384555
3694	0.07878313344
3695	0.07874170882
3696	0.07872797681
3697	0.07866632308
3698	0.0786127173
3699	0.0785876952
3700	0.07853016824
3701	0.07848694962
3702	0.07846585514
3703	0.07839923813
3704	0.07835919835
3705	0.07829261283
3706	0.07824865866
3707	0.07819295943
3708	0.07815774459
3709	0.07813719887
3710	0.07808480518
3711	0.07800768406
3712	0.07793880465
3713	0.07792114179
3714	0.07791558565
3715	0.07785006339
3716	0.07783090482
3717	0.07778858231
3718	0.07774402093
3719	0.07772713589
3720	0.07767113514
3721	0.07760095224
3722	0.07751796485
3723	0.07748950527
3724	0.07740373282
3725	0.07738362712
3726	0.07734222813
3727	0.077271109
3728	0.07725359226
3729	0.07720523667
3730	0.07718829211
3731	0.07716649609
3732	0.07712973967
3733	0.07709841319
3734	0.07707002148
3735	0.07700908731
3736	0.07696311273
3737	0.07693134153
3738	0.07690665813
3739	0.07687059405
3740	0.07682770589
3741	0.07679989216
3742	0.07674452422
3743	0.07671497415
3744	0.07668945766
3745	0.07666310287
3746	0.07659512009
3747	0.07653423446
3748	0.07650328964
3749	0.07646082866
3750	0.07639731585
3751	0.07634233806
3752	0.07631518103
3753	0.07628104772
3754	0.0762451049
3755	0.07619900922
3756	0.07617705948
3757	0.07609176083
3758	0.07607177831
3759	0.07605326362
3760	0.07601267318
3761	0.07598682825
3762	0.07595070172
3763	0.07590251368
3764	0.07587329234
3765	0.07583593139
3766	0.0758106537
3767	0.07576705411
3768	0.07574694505
3769	0.07571211685
3770	0.07564506929
3771	0.07561833189
3772	0.07555814933
3773	0.07553477242
3774	0.07547744714
3775	0.07542235865
3776	0.07536317746
3777	0.07531875825
3778	0.07526625759
3779	0.07522935474
3780	0.07519513282
3781	0.07515631865
3782	0.07511624407
3783	0.07508329025
3784	0.07504912925
3785	0.07497448718
3786	0.07490943235
3787	0.07485734779
3788	0.07479569111
3789	0.07473464647
3790	0.07468675928
3791	0.07465021852
3792	0.07458945862
3793	0.07451760099
3794	0.07449677304
3795	0.07447255271
3796	0.07440916995
3797	0.07436332164
3798	0.07433781963
3799	0.07431095279
3800	0.07425454022
3801	0.07424918738
3802	0.07420388511
3803	0.07413695051
3804	0.07409384387
3805	0.07405301947
3806	0.0740037441
3807	0.07396365015
3808	0.0739261161
3809	0.073887702
3810	0.07387317821
3811	0.07384056165
3812	0.0737828166
3813	0.07374292699
3814	0.07368056316
3815	0.0736117417
3816	0.07357064596
3817	0.07353561384
3818	0.073519221
3819	0.07347587455
3820	0.07344768449
3821	0.07342309509
3822	0.07338660404
3823	0.07335406278
3824	0.07330362253
3825	0.07326873935
3826	0.07325195247
3827	0.07323709121
3828	0.0732152185
3829	0.07318540111
3830	0.07314106403
3831	0.07308021648
3832	0.0730260024
3833	0.07297091097
3834	0.07291909781
3835	0.07287394593
3836	0.07285944799
3837	0.0728269572
3838	0.07279946318
3839	0.07277264728
3840	0.07270627276
3841	0.072678888
3842	0.07260484485
3843	0.07258570566
3844	0.07255619599
3845	0.07251356653
3846	0.07248389934
3847	0.07243684023
3848	0.07242343634
3849	0.07240852555
3850	0.07238174371
3851	0.07233534583
3852	0.07228759813
3853	0.07225086864
3854	0.07220993396
3855	0.07219906897
3856	0.0721764332
3857	0.07214825431
3858	0.07211599345
3859	0.07208450696
3860	0.07205484672
3861	0.07199780021
3862	0.07194939425
3863	0.07191026867
3864	0.07188808623
3865	0.07183144415
3866	0.07181405869
3867	0.071805874
3868	0.07176313223
3869	0.07173290746
3870	0.07172191918
3871	0.07168494304
3872	0.07164614844
3873	0.07158954692
3874	0.07155227027
3875	0.07151742631
3876	0.07147521306
3877	0.07145174916
3878	0.07141894115
3879	0.07136452606
3880	0.07133460592
3881	0.07132884453
3882	0.07128175737
3883	0.07123291225
3884	0.07119370131
3885	0.07117862782
3886	0.07113051125
3887	0.07110434858
3888	0.07106480529
3889	0.07101449101
3890	0.07097865731
3891	0.07092548798
3892	0.07089189642
3893	0.07085548427
3894	0.07083500217
3895	0.07078215839
3896	0.07074604786
3897	0.07071877176
3898	0.07066631509
3899	0.07064419628
3900	0.07061464062
3901	0.07056234987
3902	0.0705015046
3903	0.07043870861
3904	0.07039733597
3905	0.07036065588
3906	0.0703396135
3907	0.07030811619
3908	0.07027965681
3909	0.07022451525
3910	0.07019129403
3911	0.0701647972
3912	0.07013345015
3913	0.07011234359
3914	0.07005847661
3915	0.07003313533
3916	0.07000583076
3917	0.06998771429
3918	0.06993990533
3919	0.06990728169
3920	0.06985537213
3921	0.06983175092
3922	0.06976183596
3923	0.0697334806
3924	0.06970355493
3925	0.06964271921
3926	0.06957854537
3927	0.06953762843
3928	0.06951440137
3929	0.0694410822
3930	0.06939584151
3931	0.06933420803
3932	0.06929925616
3933	0.06922944992
3934	0.06920085201
3935	0.06915952439
3936	0.06914141416
3937	0.06912349058
3938	0.06909429883
3939	0.06906865677
3940	0.06902030092
3941	0.06898241529
3942	0.0689465053
3943	0.06890973104
3944	0.06889725069
3945	0.06884664433
3946	0.06878192419
3947	0.06874644586
3948	0.0687196254
3949	0.0686981111
3950	0.06866142313
3951	0.06862912075
3952	0.06857347089
3953	0.06854125643
3954	0.0685166933
3955	0.06848714016
3956	0.06846066218
3957	0.06844353092
3958	0.06840362635
3959	0.06834810794
3960	0.06831881149
3961	0.06830387832
3962	0.06828410663
3963	0.06823697687
3964	0.06821302633
3965	0.06817382708
3966	0.06813353319
3967	0.06811272642
3968	0.06807542526
3969	0.06806064341
3970	0.06802686613
3971	0.06801786568
3972	0.06799649157
3973	0.06797066106
3974	0.06793716016
3975	0.06791756975
3976	0.06790361164
3977	0.06787134052
3978	0.06781102375
3979	0.06777511817
3980	0.06775906609
3981	0.06772636243
3982	0.06768903965
3983	0.06764688828
3984	0.06760991507
3985	0.0675723905
3986	0.06754854811
3987	0.06751560697
3988	0.06747601925
3989	0.06744703679
3990	0.06739645247
3991	0.06736358112
3992	0.067291769
3993	0.0672312065
3994	0.06720585463
3995	0.06715749665
3996	0.06709422656
3997	0.06706986584
3998	0.06703261005
3999	0.06700640798
